hr_uid,region,area,province,province_abb,pop,pwpd,pwlogpd,popdens,gamma
4800,Entire Province,639928.6924861,Alberta,AB,4054900.75,3675.0771484375,7.574141025543213,6.3364884206814605,0.394196681265603
4831,South Zone,65317.662361300005,Alberta,AB,297184.15625,2182.46826171875,7.0128912925720215,4.5498284155692374,0.44540387238733437
4832,Calgary Zone,38841.489988199995,Alberta,AB,1531029.375,4526.8701171875,8.028070449829102,39.41736981421478,0.35559508615830215
4833,Central Zone,93005.7083127,Alberta,AB,469241.34375,1777.1795654296875,6.427526473999023,5.045296167976442,0.4126028616840493
4834,Edmonton Zone,11224.2287509,Alberta,AB,1297843.75,4164.25634765625,7.9514594078063965,115.62876869343332,0.29622950384951197
4835,North Zone,431539.603073,Alberta,AB,459600.96875,2359.07177734375,6.530092239379883,1.065026165564353,0.4891522355830821
591,Fraser Health,15893.416875439998,BC,BC,1754443.0,5427.8642578125,8.169416427612305,110.3880313308292,0.312969765001417
592,Interior Health,214309.1428221,BC,BC,756262.9375,1983.3172607421875,6.953206539154053,3.528841222270115,0.4207639480542493
593,Vancouver Island Health,78759.42047184,BC,BC,781325.75,2572.7744140625,7.338988780975342,9.920410095949839,0.3956893397665579
594,Northern Health,623460.592039,BC,BC,283541.40625,1546.5665283203125,6.599325656890869,0.45478641291936434,0.5045859239115458
595,Vancouver Coastal Health,65140.357343824006,BC,BC,1182471.0,8900.0205078125,8.650127410888672,18.152663697539737,0.44706947832976723
5900,Entire Province,997562.9295522039,BC,BC,4758044.0,5043.14306640625,7.8656439781188965,4.7696680169699555,0.41985113098955734
5911,East Kootenay Health Service Delivery Area,45056.3975525,BC,BC,79018.0625,1377.283447265625,6.654908657073975,1.7537589952221027,0.49421553090836595
5912,Kootenay-Boundary Health Service Delivery Area,28853.55968,BC,BC,81336.78125,1193.82861328125,6.524601936340332,2.818951358240177,0.4637546516677545
5913,Okanagan Health Service Delivery Area,21317.8596956,BC,BC,370244.8125,2361.974853515625,7.283538818359375,17.36782293282559,0.38561043051251803
5914,Thompson/Cariboo Health Service Delivery Area,119081.325894,BC,BC,225663.296875,1858.82275390625,6.670163631439209,1.8950351382203598,0.4763754743804975
5921,Fraser East Health Service Delivery Area,11781.399146,BC,BC,302047.3125,3492.1044921875,7.564149379730225,25.63764360725785,0.4045650696269199
5922,Fraser North Health Service Delivery Area,2988.8353180599997,BC,BC,662926.5,6783.00048828125,8.446328163146973,221.80094567080192,0.31743131143246867
5923,Fraser South Health Service Delivery Area,1123.18241138,BC,BC,789469.125,5030.552734375,8.168461799621582,702.88593998727,0.20089708086899866
5931,Richmond Health Service Delivery Area,369.35168288,BC,BC,209477.875,8521.9990234375,8.694759368896484,567.1501842542248,0.31203095936173114
5932,Vancouver Health Service Delivery Area,420.932641144,BC,BC,678003.25,11110.4619140625,9.038800239562988,1610.7167364292302,0.21908046926361716
5933,North Shore/Coast Garibaldi Health Service Delivery Area,64350.0730198,BC,BC,294989.78125,4087.997802734375,7.725111484527588,4.584140583014319,0.4906727017688053
5941,South Vancouver Island Health Service Delivery Area,4739.01046784,BC,BC,381202.78125,3509.9560546875,7.724048614501953,80.43932036802377,0.33604464703521963
5942,Central Vancouver Island Health Service Delivery Area,17457.9122155,BC,BC,274637.84375,1628.670654296875,6.950014114379883,15.73142540527629,0.370000657730661
5943,North Vancouver Island Health Service Delivery Area,56562.4977885,BC,BC,125485.0703125,1792.05029296875,7.020561218261719,2.2185206668509783,0.4880742327207544
5951,Northwest Health Service Delivery Area,286251.227468,BC,BC,72944.9375,1550.244873046875,6.621094703674316,0.2548283832534989,0.568117071131519
5952,Northern Interior Health Service Delivery Area,173810.662342,BC,BC,142470.4375,1558.9688720703125,6.669798851013184,0.819687558750952,0.5088592764113512
5953,Northeast Health Service Delivery Area,163398.702229,BC,BC,68125.921875,1516.6953125,6.428643226623535,0.4169306178425022,0.5548745719713489
4600,Entire Province,627999.016581894,Manitoba,MB,1289767.375,3329.790771484375,7.313403129577637,2.053772921524644,0.4584159048430508
4601,Winnipeg Regional Health Authority,661.042832194,Manitoba,MB,721195.4375,4813.62646484375,8.196402549743652,1090.9965321102623,0.16018713839051676
4602,Prairie Mountain Health,74480.9970325,Manitoba,MB,169464.84375,1422.3856201171875,6.017378807067871,2.2752762516867695,0.46015587745977093
4603,Interlake-Eastern Regional Health Authority,99748.6692998,Manitoba,MB,129758.9375,1081.434326171875,5.757597923278809,1.3008588326126187,0.4707008220420394
4604,Northern Regional Health Authority,423437.478234,Manitoba,MB,73935.1328125,2699.80224609375,7.209428787231445,0.1746069646948964,0.6132815110640859
4605,Southern HealthSante Sud,29670.8291834,Manitoba,MB,195412.859375,1238.96875,6.250954627990723,6.586026233615609,0.40067947087207956
1300,Entire Province,80056.087334,New Brunswick,NB,788028.25,1408.3004150390625,6.59429931640625,9.843451962775637,0.3529337319534799
1301,Zone 1 (Moncton area),11855.7574915,New Brunswick,NB,219291.40625,1804.3570556640625,6.906660079956055,18.496617057764656,0.3768873822963884
1302,Zone 2 (Saint John area),13049.0520108,New Brunswick,NB,183776.84375,1534.4840087890625,6.639776229858398,14.083539830931608,0.38296349996263707
1303,Zone 3 (Fredericton area),24512.860438400003,New Brunswick,NB,185438.890625,1369.5576171875,6.53897762298584,7.564963342038426,0.4036413600062391
1304,Zone 4 (Edmundston area),7943.75436473,New Brunswick,NB,49299.42578125,888.3815307617188,6.233766078948975,6.206061204527897,0.42235932419844674
1305,Zone 5 (Campbellton area),6017.72745082,New Brunswick,NB,26752.95703125,1016.1173095703125,6.268768310546875,4.445691043652124,0.47335803617224936
1306,Zone 6 (Bathurst area),5824.83342415,New Brunswick,NB,78779.6640625,862.759521484375,6.32779598236084,13.524792612244715,0.36317421302048974
1307,Zone 7 (Miramichi area),10852.1021536,New Brunswick,NB,44689.13671875,876.7210693359375,6.166462421417236,4.118016591276294,0.44433893628118404
1000,Entire Province,496421.0556948,NL,NL,535129.0,1762.4141845703125,6.927708625793457,1.0779740179453583,0.46572659115924187
1011,Eastern Regional Health Authority,36595.1862379,NL,NL,324703.34375,2015.6873779296875,7.0797624588012695,8.872843046600464,0.40855525234826856
1012,Central Regional Health Authority,65582.1225941,NL,NL,94681.6484375,1267.0067138671875,6.6441168785095215,1.4437112538046748,0.4888465056891077
1013,Western Regional Health Authority,43826.9754658,NL,NL,78741.71875,1497.0360107421875,6.817615509033203,1.7966496184854328,0.49963019605119563
1014,Labrador-Grenfell Regional Health Authority,350416.771397,NL,NL,37002.2578125,1372.268798828125,6.5533342361450195,0.1055949966806206,0.6095681985557874
1200,Entire Province,76209.44786236,Nova Scotia,NS,951623.375,2076.146240234375,6.851992130279541,12.486947507068985,0.3648955905955916
1201,Zone 1 - Western,25707.4365425,Nova Scotia,NS,199646.09375,853.4108276367188,6.124818801879883,7.766083305114512,0.3635359886753441
1202,Zone 2 - Northern,17073.430909299997,Nova Scotia,NS,153039.0,1016.7972412109375,6.289755344390869,8.963576261443666,0.3779592584229238
1203,Zone 3 - Eastern,23739.886917,Nova Scotia,NS,162609.484375,1121.02490234375,6.39857292175293,6.849631800838792,0.39679344108801845
1204,Zone 4 - Central,9688.69349356,Nova Scotia,NS,436328.8125,3363.129150390625,7.550896167755127,45.03484528538594,0.3608971056444199
6101,Northwest Territories,2484318.94053,NWT,NT,42460.3203125,2546.27587890625,7.0884575843811035,0.017091332203682995,0.6807351944804474
6201,Nunavut,4740612.03496,Nunavut,NU,34814.51171875,2498.611083984375,7.101667881011963,0.007343885443906349,0.702005674847183
