hr_uid,region,area,province,province_abb,pop,pwpd,pwlogpd,popdens,gamma
4800,Entire Province,639928.6924856616,Alberta,AB,4055280.9380793786,2219.191979449394,6.9834299058400955,6.337082530754381,0.43821010160271084
4831,South Zone,65317.662361300005,Alberta,AB,297010.2632391503,1205.3618536143708,6.252463225431004,4.54716614927612,0.5032941230027058
4832,Calgary Zone,38841.489988199995,Alberta,AB,1531300.2116366501,2841.020854132292,7.580318036994704,39.42434268360605,0.404791935078175
4833,Central Zone,93005.7083127,Alberta,AB,469375.25732369337,951.920604756865,5.554654332441926,5.046736010499259,0.4580025642860552
4834,Edmonton Zone,11224.2287509,Alberta,AB,1297859.4383895348,2598.670437080078,7.479637680382304,115.63016641882568,0.3337352648277342
4835,North Zone,431539.603073,Alberta,AB,459735.76749035023,1025.5223893028947,5.525448160755458,1.0653385325855727,0.5294492588600538
591,Fraser Health,15612.161066848912,BC,BC,1748484.5303278526,3382.6480158071186,7.778304862379292,111.99503533438492,0.3529441013297571
592,Interior Health,214309.1428224537,BC,BC,756402.453304315,988.0222561573809,6.1345677211319325,3.5294922248415848,0.45902003682509585
593,Vancouver Island Health,55649.53339442831,BC,BC,731376.280364763,1622.699138210538,6.837926675209804,13.142541109571804,0.4407492610252367
594,Northern Health,581525.0734486629,BC,BC,279273.08744408947,743.8982561873383,5.697680080741143,0.4802425556440667,0.5533897168037992
595,Vancouver Coastal Health,50731.67448595295,BC,BC,1140749.9523200232,6048.855161774069,8.320671911997819,22.48595111198004,0.5163905948267579
5900,Entire Province,917827.5852183468,BC,BC,4656286.303761044,3212.1383587534997,7.371660102164659,5.073160121520356,0.4698353034495346
5911,East Kootenay Health Service Delivery Area,45056.3975525,BC,BC,79238.88529033068,669.2400780121208,5.727004949038038,1.758660025981905,0.5544768120638529
5912,Kootenay-Boundary Health Service Delivery Area,28853.55968,BC,BC,81308.12001703208,477.40574942755694,5.50977964636919,2.8179580238548954,0.4997429319788286
5913,Okanagan Health Service Delivery Area,21317.8596956,BC,BC,370420.9575623678,1243.2130258008904,6.577615775623203,17.37608572584904,0.42843692601138783
5914,Thompson/Cariboo Health Service Delivery Area,119081.325894,BC,BC,225434.4904345844,864.9230953306178,5.775176747195169,1.893113708149794,0.524011567524891
5921,Fraser East Health Service Delivery Area,11781.399146,BC,BC,302751.168114573,2003.1115796823026,7.022372035371908,25.697386563578277,0.46468305130104004
5922,Fraser North Health Service Delivery Area,2962.44329545,BC,BC,663124.6412256318,4109.153976094449,8.061228465923465,223.84382588659884,0.36403648937347494
5923,Fraser South Health Service Delivery Area,868.318625379,BC,BC,782608.7209876478,3300.7325770301113,7.831007997665199,901.2921042043272,0.1918361109556763
5931,Richmond Health Service Delivery Area,151.5518413,BC,BC,208026.458698418,4753.120749382248,8.266564319388557,1372.6422385500769,0.2473773652119167
5932,Vancouver Health Service Delivery Area,133.867126251,BC,BC,653906.7308373451,7949.777490170889,8.801967582497083,4884.744665477275,0.0994572331305028
5933,North Shore/Coast Garibaldi Health Service Delivery Area,50446.2555184,BC,BC,278816.7627842601,2557.3905367888738,7.232262934887811,5.527006116094448,0.5667454941044653
5941,South Vancouver Island Health Service Delivery Area,2375.40080435,BC,BC,354006.60653517395,2322.3225932229584,7.349725106688576,149.03026297157615,0.35330006903731054
5942,Central Vancouver Island Health Service Delivery Area,12598.076470200001,BC,BC,259427.94152164843,954.5921082805777,6.358669289503124,20.592662866851917,0.4063370014990695
5943,North Vancouver Island Health Service Delivery Area,40676.0561199,BC,BC,117941.73230794066,992.339619016981,6.355932152893749,2.8995370632857367,0.549825420850802
5951,Northwest Health Service Delivery Area,244315.708878,BC,BC,68557.83251770532,609.0883257705398,5.615094537363709,0.2806116431585655,0.6192659038737911
5952,Northern Interior Health Service Delivery Area,173810.662342,BC,BC,142591.12848382536,797.0704322434253,5.813181448640166,0.8203819406847133,0.570121572884773
5953,Northeast Health Service Delivery Area,163398.702229,BC,BC,68124.1264425588,768.2713546792546,5.539034603679406,0.4169196297965954,0.6263776285990688
4600,Entire Province,627799.7164625495,Manitoba,MB,1289252.7843703027,1974.2827791225532,6.65079291371143,2.053605235177278,0.514485068663732
4601,Winnipeg Regional Health Authority,653.7933761720001,Manitoba,MB,719474.5133303385,3059.7456554584414,7.848966003258897,1100.4616130296479,0.15774100941074387
4602,Prairie Mountain Health,74480.9970325,Manitoba,MB,169524.95993117196,770.3272374363733,5.114115516078362,2.276083386171633,0.5191837996610991
4603,Interlake-Eastern Regional Health Authority,99748.6692998,Manitoba,MB,130336.04501512932,315.03864263243634,4.591809881351332,1.3066444487935704,0.47654544226198303
4604,Northern Regional Health Authority,423421.71502,Manitoba,MB,73437.4933115373,815.515063883235,6.011854665357388,0.17343818398182184,0.6526453416989165
4605,Southern Health—Santé Sud,29494.5417345,Manitoba,MB,196479.77278212545,572.0720526780634,5.193807832538884,6.6615638429228925,0.4326591305659817
1300,Entire Province,74527.12501577404,New Brunswick,NB,774408.8499714488,679.0749773618578,5.643734461359801,10.390966373753734,0.3725666390335928
1301,Zone 1 (Moncton area),10437.5056497,New Brunswick,NB,216848.4494717006,1009.3240523731732,6.094267995136259,20.775888104830234,0.4196666501030459
1302,Zone 2 (Saint John area),11193.146232,New Brunswick,NB,180423.12708741287,746.7401429796813,5.78072397477514,16.119071737989323,0.4114223624792718
1303,Zone 3 (Fredericton area),24437.683842,New Brunswick,NB,185230.3066714286,588.4884644792776,5.501317663807418,7.579699773064468,0.4307338396336916
1304,Zone 4 (Edmundston area),7943.75436473,New Brunswick,NB,48535.33389579668,386.8276409937037,5.229422750619668,6.1098734511847335,0.4619162470981471
1305,Zone 5 (Campbellton area),5583.05639198,New Brunswick,NB,26073.504806378507,434.4815931691773,5.234696864455009,4.6701131021769395,0.5254099889434788
1306,Zone 6 (Bathurst area),4783.76312613,New Brunswick,NB,73158.96811423358,288.6504676993069,5.154155029488819,15.293183668443508,0.34672669124935057
1307,Zone 7 (Miramichi area),10148.215409299999,New Brunswick,NB,44139.159924497944,273.1268347629258,4.976690943192466,4.349450434807292,0.44876562954300503
1000,Entire Province,397619.64760698506,NL,NL,493381.9340805521,971.0171122654573,6.125515912639104,1.2408389199323981,0.5167475840998489
1011,Eastern Regional Health Authority,21275.512312900002,NL,NL,306245.8254128365,1214.1119936955868,6.414058831476033,14.394286770107538,0.4450374286738007
1012,Central Regional Health Authority,47184.5409124,NL,NL,83431.51098124718,540.4471166224223,5.58222148224497,1.768195882972373,0.5317349845133589
1013,Western Regional Health Authority,34358.6424355,NL,NL,70701.50347404275,631.3918155860123,5.784164075623777,2.0577502038029483,0.5482554144108381
1014,Labrador-Grenfell Regional Health Authority,294800.951946,NL,NL,33003.09421242564,531.3108195445787,5.552748374586897,0.11195043297713288,0.6721461686971812
1200,Entire Province,57534.70952580969,Nova Scotia,NS,921049.6329945349,1164.8991923898438,6.030388722047692,16.00859099812363,0.39116862318669093
1201,Zone 1 - Western,19976.972003400002,Nova Scotia,NS,189844.10431751818,314.8150346662038,4.950795489050416,9.503147137874922,0.35348855400603907
1202,Zone 2 - Northern,12956.482349299999,Nova Scotia,NS,150195.44060647278,462.4471091864469,5.280791486650696,11.592300792551724,0.389275974734799
1203,Zone 3 - Eastern,16870.037747399998,Nova Scotia,NS,154761.20942351123,573.4741022687955,5.521223663706264,9.173732254829302,0.4248683325682214
